arch_hash,architecture,n_layers,n_neurons_total,n_params,tanh_only
2f91726a0cbe,"[[""tanh"", ""linear"", ""linear"", ""linear"", ""linear"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""swish""]]",1,10,41,False
3d30e98a3a59,"[[""linear"", ""swish"", ""swish"", ""swish"", ""swish"", ""linear"", ""linear"", ""tanh"", ""linear"", ""swish""], [""tanh"", ""swish"", ""swish"", ""swish"", ""tanh"", ""linear"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""tanh""], [""linear"", ""swish"", ""linear"", ""swish"", ""linear"", ""tanh"", ""swish"", ""swish"", ""linear"", ""tanh"", ""linear"", ""tanh"", ""tanh"", ""swish""]]",3,36,359,False
c976bf89f2db,"[[""linear"", ""linear"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""swish"", ""swish"", ""linear"", ""tanh"", ""tanh""]]",1,11,45,False
849d747decb2,"[[""tanh"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""tanh"", ""linear"", ""linear"", ""linear"", ""linear"", ""linear"", ""tanh"", ""tanh""], [""tanh"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""swish""], [""linear"", ""tanh"", ""swish"", ""swish"", ""swish"", ""linear"", ""linear"", ""tanh"", ""swish""]]",3,30,242,False
3ff5da2c2566,"[[""swish"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""tanh""]]",1,10,41,False
af42c221d75b,"[[""tanh"", ""tanh"", ""swish"", ""swish"", ""linear"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""linear"", ""swish"", ""swish"", ""tanh""], [""linear"", ""tanh"", ""swish"", ""linear"", ""linear"", ""tanh"", ""tanh""]]",2,20,145,False
2b128211a640,"[[""tanh"", ""swish"", ""tanh"", ""linear"", ""linear"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""tanh""], [""swish"", ""linear"", ""swish"", ""linear"", ""swish"", ""linear""], [""tanh"", ""tanh"", ""linear"", ""linear"", ""tanh"", ""swish"", ""linear"", ""linear"", ""tanh"", ""linear"", ""swish"", ""linear"", ""tanh"", ""swish""]]",3,33,236,False
ba1ce21d1dd8,"[[""tanh"", ""swish"", ""linear"", ""swish"", ""tanh"", ""swish"", ""swish"", ""linear"", ""tanh""]]",1,9,37,False
37c1a020e0b0,"[[""linear"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""linear""]]",1,11,45,False
8d18f69f9d22,"[[""tanh"", ""linear"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""swish"", ""linear"", ""swish"", ""swish"", ""swish"", ""tanh""]]",1,15,61,False
ccca920bbba3,"[[""swish"", ""swish"", ""linear"", ""linear"", ""tanh"", ""linear""]]",1,6,25,False
3bc0f2bce35e,"[[""swish"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""linear"", ""swish""], [""tanh"", ""tanh"", ""linear"", ""linear"", ""tanh"", ""tanh"", ""tanh""], [""tanh"", ""linear"", ""swish"", ""tanh"", ""linear"", ""swish"", ""linear"", ""tanh"", ""swish"", ""swish"", ""swish"", ""tanh"", ""swish"", ""linear""]]",3,33,254,False
e540c2657479,"[[""linear"", ""linear"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""tanh"", ""swish""], [""swish"", ""swish"", ""linear"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""linear"", ""swish""], [""linear"", ""tanh"", ""linear"", ""linear"", ""linear"", ""linear""]]",3,25,202,False
637d14bf692e,"[[""swish"", ""swish"", ""linear"", ""swish"", ""tanh"", ""linear"", ""swish"", ""linear"", ""tanh"", ""linear"", ""tanh"", ""swish""]]",1,12,49,False
764b3486a190,"[[""tanh"", ""linear"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""tanh""], [""tanh"", ""swish"", ""swish"", ""swish"", ""tanh"", ""swish"", ""swish"", ""swish"", ""linear"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""swish"", ""swish""], [""linear"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""swish"", ""tanh"", ""tanh"", ""linear""]]",3,39,433,False
5fb54c3693d6,"[[""swish"", ""tanh"", ""swish"", ""tanh"", ""swish"", ""swish"", ""swish""], [""tanh"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""linear"", ""tanh"", ""tanh"", ""linear"", ""linear""]]",2,17,112,False
0142280aa463,"[[""tanh"", ""tanh"", ""tanh"", ""linear"", ""linear"", ""linear"", ""linear"", ""swish"", ""swish""], [""linear"", ""swish"", ""linear"", ""swish"", ""swish"", ""linear"", ""swish"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""swish"", ""linear""], [""tanh"", ""linear"", ""swish"", ""swish"", ""tanh"", ""swish""]]",3,30,280,False
fdb7f3c307ee,"[[""tanh"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""linear"", ""swish"", ""linear"", ""linear"", ""tanh"", ""swish""], [""tanh"", ""linear"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""linear"", ""linear"", ""tanh"", ""swish"", ""tanh""]]",2,27,247,False
ec37bce752f9,"[[""tanh"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""linear"", ""linear"", ""linear""], [""swish"", ""swish"", ""linear"", ""tanh"", ""linear"", ""tanh"", ""swish"", ""linear""]]",2,21,160,False
47c23345e7a0,"[[""linear"", ""tanh"", ""linear"", ""swish"", ""swish"", ""linear"", ""linear""]]",1,7,29,False
e556a017ad17,"[[""linear"", ""swish"", ""linear"", ""swish"", ""swish"", ""swish"", ""tanh"", ""linear"", ""linear"", ""linear"", ""linear"", ""swish"", ""linear""], [""swish"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""linear"", ""swish"", ""swish""], [""swish"", ""linear"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""swish""]]",3,31,252,False
5474c6ea06af,"[[""tanh"", ""swish"", ""tanh"", ""swish"", ""swish"", ""swish"", ""linear"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""linear"", ""swish"", ""swish""], [""swish"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""swish"", ""swish"", ""tanh"", ""linear"", ""swish""], [""swish"", ""linear"", ""linear"", ""tanh"", ""linear"", ""swish""]]",3,32,291,False
b650f248f395,"[[""linear"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""linear"", ""linear"", ""swish"", ""linear"", ""tanh"", ""swish"", ""swish""], [""tanh"", ""swish"", ""swish"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""linear"", ""swish""]]",2,21,163,False
a6ff4a261fab,"[[""swish"", ""linear"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""tanh""], [""tanh"", ""swish"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""swish"", ""tanh"", ""linear""]]",2,29,283,False
a17369a87796,"[[""tanh"", ""swish"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""linear"", ""swish"", ""linear"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""tanh""], [""linear"", ""tanh"", ""swish"", ""linear"", ""swish"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""linear"", ""linear"", ""linear"", ""tanh""]]",2,30,299,False
3389a7c9a6f2,"[[""linear"", ""linear"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""linear"", ""linear"", ""linear""]]",1,14,57,False
4556218de846,"[[""linear"", ""swish"", ""swish"", ""linear"", ""linear"", ""linear"", ""swish"", ""swish"", ""linear"", ""linear"", ""swish"", ""swish""]]",1,12,49,False
4d4013994fa9,"[[""swish"", ""swish"", ""linear"", ""swish"", ""tanh"", ""linear"", ""swish"", ""tanh""], [""swish"", ""swish"", ""linear"", ""linear"", ""swish"", ""swish"", ""linear"", ""tanh"", ""linear"", ""swish"", ""linear"", ""swish"", ""linear"", ""tanh""]]",2,22,165,False
af8ae3e30be0,"[[""swish"", ""tanh"", ""linear"", ""linear"", ""tanh"", ""linear""], [""swish"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""linear"", ""tanh""], [""tanh"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""linear"", ""linear"", ""linear"", ""swish"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""tanh""]]",3,28,215,False
a35dc1b0cebd,"[[""linear"", ""linear"", ""swish"", ""swish"", ""tanh"", ""swish""], [""linear"", ""swish"", ""linear"", ""linear"", ""tanh"", ""swish"", ""swish"", ""swish"", ""linear"", ""linear"", ""swish"", ""tanh"", ""linear"", ""linear""], [""swish"", ""tanh"", ""swish"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""linear"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""linear""]]",3,33,325,False
5cbd18dd7323,"[[""tanh"", ""tanh"", ""tanh"", ""linear"", ""linear"", ""linear"", ""linear"", ""linear"", ""linear""], [""swish"", ""linear"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""linear"", ""linear""], [""linear"", ""tanh"", ""swish"", ""linear"", ""linear"", ""swish"", ""linear"", ""linear"", ""tanh"", ""linear"", ""tanh"", ""swish"", ""tanh"", ""linear"", ""tanh""]]",3,38,408,False
7f0edc982270,"[[""linear"", ""tanh"", ""linear"", ""swish"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""linear"", ""linear"", ""swish"", ""linear"", ""tanh"", ""linear""], [""tanh"", ""linear"", ""swish"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""tanh""]]",2,23,182,False
19c80e0d85ef,"[[""swish"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""tanh""]]",1,9,37,False
5113be23e503,"[[""tanh"", ""linear"", ""swish"", ""linear"", ""swish"", ""linear""], [""swish"", ""linear"", ""swish"", ""linear"", ""swish"", ""linear"", ""swish"", ""swish"", ""swish"", ""linear"", ""linear"", ""linear"", ""linear"", ""tanh"", ""linear""], [""tanh"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""linear"", ""linear"", ""linear"", ""swish"", ""swish"", ""linear"", ""linear"", ""tanh""]]",3,36,379,False
983fd4803da0,"[[""linear"", ""linear"", ""tanh"", ""swish"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""linear"", ""linear"", ""linear"", ""linear"", ""linear"", ""linear""], [""swish"", ""linear"", ""linear"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""linear"", ""linear"", ""tanh"", ""swish"", ""swish"", ""swish"", ""swish""]]",2,32,337,False
812f5254e14a,"[[""swish"", ""swish"", ""swish"", ""linear"", ""swish"", ""linear"", ""swish"", ""linear"", ""linear"", ""linear"", ""swish""], [""swish"", ""swish"", ""linear"", ""linear"", ""linear"", ""linear"", ""linear"", ""swish"", ""tanh"", ""swish"", ""linear"", ""linear""], [""linear"", ""tanh"", ""swish"", ""linear"", ""swish"", ""linear"", ""swish"", ""swish"", ""swish"", ""linear"", ""tanh""]]",3,34,332,False
be107c3986a9,"[[""tanh"", ""swish"", ""swish"", ""tanh"", ""swish"", ""swish"", ""linear"", ""tanh"", ""linear"", ""swish""]]",1,10,41,False
d688232aba07,"[[""tanh"", ""swish"", ""swish"", ""swish"", ""tanh"", ""swish"", ""linear""], [""tanh"", ""swish"", ""swish"", ""swish"", ""linear"", ""swish"", ""linear"", ""linear"", ""tanh"", ""linear"", ""tanh"", ""swish"", ""swish"", ""swish""], [""tanh"", ""tanh"", ""linear"", ""linear"", ""linear"", ""swish"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""swish""]]",3,33,326,False
455ece981b6c,"[[""swish"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""swish"", ""tanh"", ""linear"", ""linear""], [""linear"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""linear"", ""linear"", ""linear"", ""linear"", ""linear"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""swish"", ""tanh""], [""linear"", ""linear"", ""swish"", ""swish"", ""swish"", ""swish"", ""swish"", ""linear"", ""tanh"", ""swish"", ""swish"", ""swish""]]",3,37,404,False
0700b346493c,"[[""swish"", ""linear"", ""linear"", ""linear"", ""linear"", ""swish"", ""tanh"", ""swish"", ""linear""]]",1,9,37,False
786714971d02,"[[""tanh"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""swish"", ""tanh"", ""swish"", ""tanh"", ""swish"", ""tanh"", ""tanh""], [""tanh"", ""swish"", ""swish"", ""swish"", ""swish"", ""tanh"", ""tanh""]]",2,20,145,False
91da058fcb9b,"[[""tanh"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""linear"", ""linear"", ""linear"", ""swish"", ""swish"", ""swish"", ""tanh"", ""swish"", ""tanh"", ""swish""], [""linear"", ""linear"", ""linear"", ""tanh"", ""tanh"", ""linear"", ""linear""], [""tanh"", ""swish"", ""swish"", ""linear"", ""swish"", ""tanh"", ""linear"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""linear""]]",3,35,276,False
0e5d03452fd5,"[[""linear"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""linear"", ""linear""], [""tanh"", ""linear"", ""swish"", ""swish"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""linear"", ""tanh"", ""linear""]]",2,22,177,False
413b436a5f4b,"[[""tanh"", ""swish"", ""swish"", ""swish"", ""tanh"", ""swish"", ""tanh"", ""swish"", ""swish"", ""swish"", ""linear"", ""linear""], [""linear"", ""linear"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""linear"", ""tanh"", ""tanh"", ""linear"", ""linear"", ""tanh"", ""tanh"", ""swish""], [""tanh"", ""swish"", ""linear"", ""linear"", ""linear"", ""swish"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""linear""]]",3,37,395,False
8c74793b020f,"[[""linear"", ""tanh"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""swish""], [""tanh"", ""swish"", ""swish"", ""swish"", ""swish"", ""linear""]]",2,14,85,False
7e92b574267d,"[[""linear"", ""swish"", ""swish"", ""linear"", ""tanh"", ""swish"", ""linear"", ""linear""], [""swish"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""linear""], [""swish"", ""linear"", ""swish"", ""linear"", ""swish"", ""tanh"", ""swish"", ""swish"", ""swish"", ""linear"", ""tanh""]]",3,25,167,False
332cc89e1d67,"[[""tanh"", ""swish"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""tanh""], [""tanh"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""tanh""]]",2,25,211,False
0a5e471b4e62,"[[""swish"", ""linear"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""linear"", ""swish"", ""swish"", ""linear"", ""tanh"", ""linear""], [""tanh"", ""linear"", ""linear"", ""swish"", ""swish"", ""linear"", ""tanh"", ""tanh"", ""swish"", ""linear"", ""swish"", ""tanh"", ""swish""]]",2,25,219,False
901d6773bb2e,"[[""swish"", ""swish"", ""swish"", ""linear"", ""linear"", ""swish"", ""swish"", ""tanh"", ""swish"", ""swish"", ""swish"", ""linear"", ""linear"", ""swish"", ""swish""]]",1,15,61,False
c8baddaaf7ef,"[[""linear"", ""linear"", ""linear"", ""swish"", ""linear"", ""linear"", ""swish"", ""tanh"", ""swish"", ""linear"", ""swish""]]",1,11,45,False
d5cf3ad1a8f9,"[[""tanh"", ""linear"", ""swish"", ""linear"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""swish"", ""tanh"", ""swish"", ""tanh""], [""swish"", ""swish"", ""swish"", ""linear"", ""linear"", ""swish"", ""linear""], [""linear"", ""swish"", ""linear"", ""linear"", ""linear"", ""linear"", ""tanh""]]",3,28,211,False
b32102296469,"[[""swish"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""tanh"", ""swish"", ""linear"", ""swish"", ""linear"", ""linear"", ""linear""]]",1,12,49,False
94618f8b9d2a,"[[""swish"", ""linear"", ""linear"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""linear"", ""tanh"", ""linear"", ""tanh"", ""swish"", ""linear""], [""tanh"", ""swish"", ""swish"", ""tanh"", ""swish"", ""tanh"", ""tanh"", ""tanh""]]",2,24,193,False
d13c12c22930,"[[""linear"", ""swish"", ""linear"", ""swish"", ""linear"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""swish"", ""swish"", ""swish"", ""linear"", ""tanh"", ""linear""]]",1,16,65,False
e28dbec8e0a8,"[[""linear"", ""linear"", ""swish"", ""swish"", ""swish"", ""linear"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""linear"", ""swish""], [""swish"", ""tanh"", ""linear"", ""linear"", ""tanh"", ""tanh"", ""tanh""], [""tanh"", ""linear"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""linear""]]",3,32,248,False
84a27e2ec3de,"[[""swish"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""linear"", ""tanh"", ""linear"", ""linear"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""tanh"", ""tanh""], [""tanh"", ""swish"", ""linear"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""linear"", ""tanh""]]",2,27,250,False
7c8a76291622,"[[""swish"", ""swish"", ""swish"", ""linear"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""swish""], [""tanh"", ""linear"", ""tanh"", ""linear"", ""linear"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""linear""]]",2,26,235,False
374aeae7df08,"[[""tanh"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""swish""], [""linear"", ""linear"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""swish""], [""swish"", ""swish"", ""tanh"", ""swish"", ""swish"", ""linear""]]",3,19,122,False
190662d1245f,"[[""linear"", ""tanh"", ""linear"", ""linear"", ""swish"", ""linear"", ""linear"", ""tanh"", ""linear"", ""tanh"", ""tanh"", ""tanh""]]",1,12,49,False
327d11228dc3,"[[""swish"", ""swish"", ""tanh"", ""swish"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""swish"", ""tanh"", ""linear"", ""swish"", ""swish"", ""linear""], [""swish"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""swish""]]",2,23,175,False
fdc0ae14a590,"[[""linear"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""tanh"", ""tanh""], [""tanh"", ""linear"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""swish""]]",2,18,121,False
33c0bee735db,"[[""tanh"", ""tanh"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""linear"", ""tanh"", ""tanh""]]",1,13,53,False
d35616309373,"[[""tanh"", ""linear"", ""tanh"", ""linear"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""swish"", ""linear"", ""swish"", ""swish"", ""linear""], [""tanh"", ""linear"", ""linear"", ""linear"", ""linear"", ""linear"", ""linear"", ""tanh"", ""linear"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""linear""]]",2,27,250,False
6ccea05bb413,"[[""tanh"", ""swish"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""tanh""], [""tanh"", ""linear"", ""tanh"", ""swish"", ""linear"", ""swish"", ""tanh"", ""swish"", ""tanh"", ""linear"", ""linear"", ""swish"", ""swish"", ""swish"", ""linear"", ""swish""]]",2,24,185,False
244f288c02f0,"[[""tanh"", ""linear"", ""swish"", ""linear"", ""swish"", ""swish"", ""swish"", ""swish"", ""linear""], [""linear"", ""swish"", ""tanh"", ""linear"", ""swish"", ""linear"", ""swish"", ""swish"", ""linear"", ""swish""], [""swish"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""swish"", ""linear"", ""swish"", ""swish"", ""linear"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""tanh""]]",3,35,320,False
4bffb170d13a,"[[""swish"", ""linear"", ""swish"", ""tanh"", ""linear"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""swish"", ""swish"", ""linear"", ""tanh""]]",1,13,53,False
df35ad812c04,"[[""swish"", ""linear"", ""swish"", ""tanh"", ""linear"", ""swish"", ""linear"", ""linear"", ""tanh"", ""swish""]]",1,10,41,False
372601a6c375,"[[""tanh"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""linear"", ""linear"", ""swish"", ""swish"", ""tanh""], [""linear"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""swish"", ""linear"", ""swish""]]",2,20,151,False
ebacde8eefa6,"[[""swish"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""swish"", ""linear"", ""swish"", ""tanh"", ""swish""], [""swish"", ""swish"", ""linear"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""tanh"", ""swish"", ""swish""]]",2,22,177,False
10470ab183bd,"[[""linear"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""swish""], [""swish"", ""linear"", ""linear"", ""swish"", ""linear"", ""linear"", ""linear"", ""tanh"", ""swish"", ""swish""]]",2,17,112,False
3d5b956da398,"[[""linear"", ""swish"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""tanh"", ""swish"", ""tanh""], [""linear"", ""swish"", ""linear"", ""swish"", ""swish"", ""tanh"", ""swish"", ""tanh""]]",2,20,149,False
65f2a838dcb5,"[[""tanh"", ""swish"", ""swish"", ""tanh"", ""swish"", ""tanh"", ""linear"", ""swish""], [""linear"", ""swish"", ""linear"", ""tanh"", ""linear"", ""swish"", ""linear"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""swish"", ""tanh"", ""swish"", ""linear""], [""swish"", ""swish"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""linear"", ""swish""]]",3,37,403,False
3fd5d7152e19,"[[""swish"", ""swish"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""linear""]]",1,8,33,False
a056d12697c0,"[[""swish"", ""swish"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""swish"", ""linear""], [""tanh"", ""linear"", ""swish"", ""swish"", ""tanh"", ""linear"", ""linear"", ""tanh"", ""swish"", ""linear"", ""swish"", ""tanh"", ""linear""]]",2,21,155,False
e845cb8fb569,"[[""swish"", ""linear"", ""swish"", ""linear"", ""linear"", ""linear"", ""linear"", ""linear"", ""linear""]]",1,9,37,False
7401017f2fe1,"[[""tanh"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""linear"", ""swish"", ""linear"", ""tanh"", ""swish"", ""linear"", ""linear"", ""tanh""], [""swish"", ""linear"", ""swish"", ""swish"", ""tanh"", ""swish"", ""linear"", ""linear"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""linear"", ""tanh"", ""swish"", ""tanh""], [""linear"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""linear"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""swish"", ""tanh""]]",3,42,498,False
